,address,location
1609,서울특별시 동대문구 사가정로 8길 27 ,답십리카페점
1610,서울특별시 동대문구 전농로5길 20 ,답십리타운점
1611,서울특별시 동대문구 장한로22길 19 (장안동),동대문경남점
1612,서울특별시 동대문구 홍릉로 29 (청량리동),동대문경찰서점
1613,서울시 동대문구 고산자로 28길 21(용두동),동대문구청점
1614,서울특별시 동대문구 전농로 91 (전농동),동대문답십리점
1615,서울특별시 동대문구 전농로 153 (전농동),동대문전농점
1616,서울특별시 동대문구 망우로 77  (휘경동),동대문휘경로점
1617,서울특별시 동대문구 약령중앙로2길 10 ,동의보감점
1618,서울특별시 동대문구 천호대로 341 ,부티크호텔K점
1619,서울특별시 동대문구 왕산로16길 48 1층(용두동),서울동부병원점
1620,서울특별시 동대문구 서울시립대로 164,서울시립대점
1621,서울특별시 동대문구 이문로 203 1층,서울이문로점
1622,서울 동대문구 전농동 서울시립대로 160,시립대본점
1623,서울특별시 동대문구 전농동 전농로 233 2층,시립대사랑점
1624,서울특별시 동대문구 망우로 18마길 16 (휘경동),시립대후문점
1625,서울시 동대문구 천호대로 7-10(신설동),신설2호점
1626,서울시 동대문구 한빛로 6(신설동),신설3호점
1627,"서울시 동대문구 왕산로 19나길 3(제기동, 태종빌딩)",신제기점
1628,서울특별시 동대문구 청계천로 461 ,아이클래스청계점
1629,서울특별시 동대문구 무학로 202 (제기동),안암로타리점
1630,서울특별시 동대문구 고산자로 451 ,약령시장점
1631,서울 동대문구 이문동 이문로9나길 6-14 102호,외대경희점
1632,서울특별시 동대문구 이문로 130  (이문동),외대대로점
1633,"서울특별시 동대문구 이문로9길 105 (이문동, 1층 103호)",외대미니점
1634,서울특별시 동대문구 이문동 82-13,외대앞역점
1635,서울특별시 동대문구 이문로 112 1층 2호(이문동),외대점
1636,서울 동대문구 이문동 회기로25길 133,외대한남점
1637,"서울특별시 동대문구 왕산로 68 1층 102호(용두동 119-1,2번지, 용운빌딩)",용두사거리점
1638,서울특별시 동대문구 천호대로 151 ,용두역점
1639,서울시 동대문구 이문로 58(휘경동) 1층,이문경희점
1640,서울특별시 동대문구 신이문로 27-7 1층 (이문동),이문대림점
1641,서울특별시 동대문구 천장산로 31  (이문동),이문대화점
1642,"서울특별시 동대문구 이문로 86 101호(이문동, 민족통일대통령리빙텔)",이문통일점
1643,서울특별시 동대문구 천호대로 83길 93,장안2호점
1644,서울특별시 동대문구 한천로26길 58 ,장안금빛점
1645,"서울특별시 동대문구 장한로2길 52 B동 1층 101,102호",장안노블레스점
1646,서울특별시 동대문구 장한로 92,장안대로점
1647,서울특별시 동대문구 답십리로69길 55 웰빙프라자 105호(장안동),장안래미안점
1648,서울특별시 동대문구 장한로 130 ,장안바우점
1649,서울특별시 동대문구 장한로25길 3 (장안동),장안사거리점
1650,서울특별시 동대문구 장한로36길 32 1층 1호,장안삼환파크빌점
1651,서울특별시 동대문구 답십리로68길 112 1층,장안샛별점
1652,서울특별시 동대문구 답십리로68길 71 (장안동),장안센터점
1653,서울특별시 동대문구 천호대로 365 1층(장안동),장안스타점
1654,서울특별시 동대문구 장한로 91 1층 109호,장안썬앤빌점
1655,서울특별시 동대문구 한천로 60,장안위더스점
1656,서울특별시 동대문구 장안동 답십리로65길 22-2  1층,장안제일점
1657,서울특별시 동대문구 한천로14길 21 ,장안한천로점
1658,서울특별시 동대문구 장안동 천호대로79길 30 1층,장안해피트리점
1659,"서울특별시 동대문구 장안벚꽃로1길 7 (장안동, 장안힐스테이트 상가 104호~106호)",장안힐스테이트점
1660,서울동대문구 서울시립대로 31 전농동동아아파트 상가,전농점
1661,"서울특별시 동대문구 정릉천동로 80 (제기동,경동미주아파트)",제기미주점
1662,서울시 동대문구 청계천로 509(용두동),청계두물다리점
1663,서울특별시 동대문구 신설동 청계천로417 대성스카이렉스 1층 101호,청계스카이렉스점
1664,서울특별시 동대문구 왕산로 287 ,청량리시조사점
1665,서울시 동대문구 왕산로 2길 214(전농동) 3층 311,청량리역사점
1666,서울특별시 동대문구 청량리동 왕산로 225 1층 13호 (청량리동),청량미주점
1667,서울특별시 동대문구 회기동 77-40 ,회기해피파크점
1668,서울특별시 동대문구 망우로16길 11-4 (휘경동),휘경망우로점
1669,서울특별시 동대문구 이문로 42-1 (이문동),휘경본점
1670,"서울특별시 동대문구 한천로 279, 1층(휘경동)",휘경스타점
1671,서울특별시 동대문구 망우로 10길 45 (휘경동),휘경시립대점
1672,서울특별시 동대문구 망우로18나길 3 (휘경동),휘경시민점
1673,서울특별시 동대문구 천호대로 지하405,S장한평역점
1674,서울특별시 동작구 남부순환로255다길 41 1층,남성중앙점
1675,서울 동작구 노량진동 27-10,노량제일점
1676,서울특별시 동작구 만양로12길 16 (노량진동),노량진5호점
1677,서울특별시 동작구 만양로 53-1 ,노량진사랑점
1678,서울특별시 동작구 만양로 88 (노량진동),노량진삼익점
1679,서울특별시 동작구 노량진로14길 4  (노량진동),노량진역점
1680,서울특별시 동작구 대방동길 11 1츨 일부(대방동),대방동길점
1681,"서울특별시 동작구 대방동길 71 (대방동, 1층코너)",대방성남점
1682,서울특별시 동작구 등용로 119 유진빌딩 1층,대방점
1683,서울특별시 동작구 장승배기로 159  (노량진동),동작구청점
1684,서울특별시 동작구 사당로23길 2 1층(사당동),동작남성점
1685,서울특별시 동작구 동작대로 43 (사당동),동작대로점
1686,서울특별시 동작구 상도로 43-1 101호,동작대림점
1687,서울특별시 동작구 노량진로 22 ,동작대방역점
1688,서울특별시 동작구 여의대방로 130-1  (대방동),동작대방점
1689,서울특별시 동작구 현충로 52 ,동작리버하임점
1690,서울특별시 동작구 동작대로1길 45 (사당동),동작사당점
1691,서울특별시 동작구 상도동 상도로 206,동작상도점
1692,서울특별시 동작구 성대로1길 9 ,동작성대로점
1693,서울특별시 동작구 성대로6길 10  (상도동),동작성대점
1694,서울특별시 동작구 상도로15마길 10 101호,동작중앙점
1695,서울특별시 동작구 솔밭로 59 (사당동),동작행림점
1696,"서울특별시 동작구 만양로3길 20  (노량진동, 신동아리버파크빌)",리버파크점
1697,서울특별시 동작구 보라매로5가길 16 보라매아카데미,보라매점
1698,서울특별시 동작구 남부순환로265가길 20 제지하층 제101호(사당동),사당1동점
1699,서울특별시 동작구 사당로2차길 2 (사당동),사당6호점
1700,서울특별시 동작구 동작대로13길 34 (사당동),사당남사점
1701,서울특별시 동작구 사당로14길 30 (사당동),사당남성점
1702,서울특별시 동작구 사당로17길 75 ,사당대림점
1703,서울특별시 동작구 사당동 동작대로35다길 22 1층,사당동작점
1704,"서울특별시 동작구 사당로23길 112 상가 108호,109호(사당동)",사당로이파크점
1705,서울특별시 동작구 사당로28길 56 (사당동),사당로점
1706,서울특별시 동작구 사당로27번길 190 롯데캐슬아파트상가 103호,사당롯데캐슬점
1707,"서울특별시 동작구 동작대로 3 사당역(4호선) (사당동, 사당역) 지하3, 226-03",사당메트로점
1708,서울특별시 동작구 사당로29가길 41 1층,사당번영점
1709,서울특별시 동작구 동작대로27다길 29 (사당동),사당서광점
1710,"서울특별시 동작구 동작대로 89 골든시네마 제1층 제101호(사당동, 골든시네마타워)",사당시네마점
1711,서울특별시 동작구 동작대로3길 10 1층(사당동),사당중앙점
1712,서울특별시 동작구 흑석로 23 (상도동),상도2호점(중앙대점)
1713,서울특별시 동작구 상도동 359-20,상도럭키점
1714,서울특별시 동작구 상도동 만양로 9-1,상도신동아점
1715,서울특별시 동작구 상도로 274 (상도1동),상도역점
1716,서울특별시 동작구 사당로 56 (상도동),상도점
1717,"서울특별시 동작구 상도로53길 70 (상도동, 상도에스에이치빌)",상도주공점
1718,서울특별시 동작구 상도로 265-30,상도터널점
1719,서울특별시 동작구 장승배기로11가길 11 상가1층 103호(상도동),상도파크자이점
1720,서울특별시 동작구 상도로 47길 30 (상도1동),상도한마을점
1721,서울특별시 동작구 상도로41길 39 (상도1동),상도한사랑점
1722,서울특별시 동작구 상도로 372-4 1층(상도동),숭실대정문점
1723,서울특별시 동작구 상도로61길 43 1층,숭실대중앙점
1724,서울특별시 동작구 신대방2길 70 ,신대방문창점
1725,서울특별시 동작구 보라매로 113  (대방동),신대방삼거리점
1726,서울특별시 동작구 보라매로 91 1층(신대방동),신대방점
1727,서울특별시 동작구 노량진로 190 ,어바니엘한강점
1728,서울특별시 동작구 동작대로 33길 7 (사당동),이수남성점
1729,서울특별시 동작구 장승배기로 27 (상도동),장승배기로점
1730,서울특별시 동작구 흑석로6길 61 중앙대학교 310관 B411호,중앙대경영관점
1731,서울특별시 동작구 흑석동 224-1,중앙대병원점
1732,서울특별시 동작구 흑석로 83 ,중앙대점
1733,서울특별시 동작구 흑석로 84 약학대학 R&D센터지하 1층,중앙대R&D센터점
1734,"서울특별시 동작구 현충로 52,아크로 리버하임 근린생활시설 7-2 34호(흑석동)",흑석리버하임점
1735,서울특별시 동작구 남부순환로255다길 41 1층,남성중앙점
1736,서울 동작구 노량진동 27-10,노량제일점
1737,서울특별시 동작구 만양로12길 16 (노량진동),노량진5호점
1738,서울특별시 동작구 만양로 53-1 ,노량진사랑점
1739,서울특별시 동작구 만양로 88 (노량진동),노량진삼익점
1740,서울특별시 동작구 노량진로14길 4  (노량진동),노량진역점
1741,서울특별시 동작구 대방동길 11 1츨 일부(대방동),대방동길점
1742,"서울특별시 동작구 대방동길 71 (대방동, 1층코너)",대방성남점
1743,서울특별시 동작구 등용로 119 유진빌딩 1층,대방점
1744,서울특별시 동작구 장승배기로 159  (노량진동),동작구청점
1745,서울특별시 동작구 사당로23길 2 1층(사당동),동작남성점
1746,서울특별시 동작구 동작대로 43 (사당동),동작대로점
1747,서울특별시 동작구 상도로 43-1 101호,동작대림점
1748,서울특별시 동작구 노량진로 22 ,동작대방역점
1749,서울특별시 동작구 여의대방로 130-1  (대방동),동작대방점
1750,서울특별시 동작구 현충로 52 ,동작리버하임점
1751,서울특별시 동작구 동작대로1길 45 (사당동),동작사당점
1752,서울특별시 동작구 상도동 상도로 206,동작상도점
1753,서울특별시 동작구 성대로1길 9 ,동작성대로점
1754,서울특별시 동작구 성대로6길 10  (상도동),동작성대점
1755,서울특별시 동작구 상도로15마길 10 101호,동작중앙점
1756,서울특별시 동작구 솔밭로 59 (사당동),동작행림점
1757,"서울특별시 동작구 만양로3길 20  (노량진동, 신동아리버파크빌)",리버파크점
1758,서울특별시 동작구 보라매로5가길 16 보라매아카데미,보라매점
1759,서울특별시 동작구 남부순환로265가길 20 제지하층 제101호(사당동),사당1동점
1760,서울특별시 동작구 사당로2차길 2 (사당동),사당6호점
1761,서울특별시 동작구 동작대로13길 34 (사당동),사당남사점
1762,서울특별시 동작구 사당로14길 30 (사당동),사당남성점
1763,서울특별시 동작구 사당로17길 75 ,사당대림점
1764,서울특별시 동작구 사당동 동작대로35다길 22 1층,사당동작점
1765,"서울특별시 동작구 사당로23길 112 상가 108호,109호(사당동)",사당로이파크점
1766,서울특별시 동작구 사당로28길 56 (사당동),사당로점
1767,서울특별시 동작구 사당로27번길 190 롯데캐슬아파트상가 103호,사당롯데캐슬점
1768,"서울특별시 동작구 동작대로 3 사당역(4호선) (사당동, 사당역) 지하3, 226-03",사당메트로점
1769,서울특별시 동작구 사당로29가길 41 1층,사당번영점
1770,서울특별시 동작구 동작대로27다길 29 (사당동),사당서광점
1771,"서울특별시 동작구 동작대로 89 골든시네마 제1층 제101호(사당동, 골든시네마타워)",사당시네마점
1772,서울특별시 동작구 동작대로3길 10 1층(사당동),사당중앙점
1773,서울특별시 동작구 흑석로 23 (상도동),상도2호점(중앙대점)
1774,서울특별시 동작구 상도동 359-20,상도럭키점
1775,서울특별시 동작구 상도동 만양로 9-1,상도신동아점
1776,서울특별시 동작구 상도로 274 (상도1동),상도역점
1777,서울특별시 동작구 사당로 56 (상도동),상도점
1778,"서울특별시 동작구 상도로53길 70 (상도동, 상도에스에이치빌)",상도주공점
1779,서울특별시 동작구 상도로 265-30,상도터널점
1780,서울특별시 동작구 장승배기로11가길 11 상가1층 103호(상도동),상도파크자이점
1781,서울특별시 동작구 상도로 47길 30 (상도1동),상도한마을점
1782,서울특별시 동작구 상도로41길 39 (상도1동),상도한사랑점
1783,서울특별시 동작구 상도로 372-4 1층(상도동),숭실대정문점
1784,서울특별시 동작구 상도로61길 43 1층,숭실대중앙점
1785,서울특별시 동작구 신대방2길 70 ,신대방문창점
1786,서울특별시 동작구 보라매로 113  (대방동),신대방삼거리점
1787,서울특별시 동작구 보라매로 91 1층(신대방동),신대방점
1788,서울특별시 동작구 노량진로 190 ,어바니엘한강점
1789,서울특별시 동작구 동작대로 33길 7 (사당동),이수남성점
1790,서울특별시 동작구 장승배기로 27 (상도동),장승배기로점
1791,서울특별시 동작구 흑석로6길 61 중앙대학교 310관 B411호,중앙대경영관점
1792,서울특별시 동작구 흑석동 224-1,중앙대병원점
1793,서울특별시 동작구 흑석로 83 ,중앙대점
1794,서울특별시 동작구 흑석로 84 약학대학 R&D센터지하 1층,중앙대R&D센터점
1795,"서울특별시 동작구 현충로 52,아크로 리버하임 근린생활시설 7-2 34호(흑석동)",흑석리버하임점
1796,서울특별시 마포구 새창로 28 1층(도화동),공덕10번출구점
1797,서울특별시 마포구 마포대로 92 A동 9층,공덕글래드호텔점
1798,서울특별시 마포구 백범로31길 21 한국산업인력공단 1층,공덕서울창업허브점
1799,서울특별시 마포구 마포대로24길 5 공덕자이아파트 임대상가 1층 101호,공덕자이점
1800,서울특별시 마포구 마포대로 69 (도화동),관악과천대로점
1801,서울시 마포구 창전로 64 (신수동),광흥창역점
1802,서울특별시 마포구 고산길 85 ,노고산타운점
1803,서울시 마포구 어울마당로 26 (당인동) 제일빌딩 1층,당인동점
1804,"서울특별시 마포구 독막로 266 (대흥동, 마포태영아파트)",대흥미소점
1805,"서울특별시 마포구 새창로 52 도화현대아파트 상가동 13동 109,110호",도화점
1806,서울특별시 마포구 월드컵북로4길 12 (동교동),동교다온점
1807,서울특별시 마포구 동교로 232 1층(동교동),동교숲길점
1808,서울특별시 마포구 마포대로 109 2층(공덕동),롯데시티호텔마포점
1809,서울특별시 마포구 공덕동 마포대로 14가길 10 동아빌딩2층,마사회연수5층점
1810,서울특별시 마포구 마포대로4길 2-1 ,마포2점
1811,서울특별시 마포구 마포대로 5 고려아카데미텔2,마포고려점
1812,서울 마포구 월드컵로 204 1층 세븐일레븐,마포구청점
1813,서울특별시 마포구 신촌로14길 5 1층(노고산동),마포노고산점
1814,서울특별시 마포구 독막로 253-1 1층,마포대흥점
1815,서울특별시 마포구 동교로25길 28 102호,마포동교로점
1816,"서울특별시 마포구 토정로31길 23 112동 제지1층 103호(용강동, 마포 리버웰)",마포리버웰점
1817,서울 마포구 월드컵로 13길 9 1층,마포망원역점
1818,서울특별시 마포구 서교동 381-13,마포서교점
1819,"서울특별시 마포구 월드컵북로 185, 1층 (성산동)",마포성산대로점
1820,서울 마포구 월드컵북로 69 성산빌딩 1층,마포성산본점
1821,서울 마포구 성미산로 23 1층,마포성산점
1822,서울 마포구 월드컵북로 13 163 1층,마포스토리점
1823,"서울특별시 마포구 마포대로 83, 신라스테이호텔 1층 편의점",마포신라스테이점
1824,서울특별시 마포구 마포대로 68(도화동),마포아크로타워점
1825,"서울특별시 마포구 고산18길 7 1층(대흥동,동우빌딩)",마포양원점
1826,서울 마포구 성미산로 17길 114 1층,마포연남본점
1827,서울 마포구 성미산로 142 1층,마포연남점
1828,서울특별시 마포구 연남동 동교로 239,마포연남중앙점
1829,서울특별시 마포구 모래내로 5 제1층,마포우남점
1830,서울 마포구 성암로 7길 22,마포중동점
1831,서울 마포구 토정로 32길 12 (토정동),마포토정로점
1832,서울특별시 마포구 성미산로11길 81 지오빌 101호,마포한사랑길점
1833,서울특별시 마포구 양화로 27(합정동),마포합정점
1834,서울특별시 마포구 홍익로6길 52 (동교동),마포홍익점
1835,서울특별시 마포구 백범로 202 마포kcc웰츠타워,마포KCC웰츠타워점
1836,서울특별시 마포구 월드컵로 161(망원동),망원2호점
1837,서울특별시 마포구 망원로1길 28 1층(망원동),망원대림점
1838,서울특별시 마포구 동교로9길 83 1층(망원동),망원동교로점
1839,서울특별시 마포구 망원로6길 49 1층,망원망리단길점
1840,서울특별시 마포구 희우정로 111 1층(망원동),망원보령점
1841,서울 마포구 망원동 방울내로 65 (망원동),망원본점
1842,서울 마포구 망원로 58 1층,망원스타점
1843,서울 마포구 망원로 69 1층,망원점
1844,서울특별시 마포구 포은로 75 1층(망원동),망원제일점
1845,"서울특별시 마포구 양화로 45 2층 219호(서교동, 메세나폴리스)",메세나폴리스2호점
1846,서울특별시 마포구 양화로 45(서교동),메세나폴리스점
1847,서울 마포구 월드컵북로 396 R동 107호,상암누리꿈스퀘어점
1848,서울 마포구 월드컵북로 56길 9 우리기술빌딩 1층 101호,상암우리점
1849,서울 마포구 상암산로 1길 57,상암월드컵단지점
1850,"서울특별시 마포구 성암로 219-2 , 1층 전부 (상암동)",상암중앙점
1851,서울 마포구 월드컵북로 43길 11 휴먼시아 상가동 B101호,상암휴먼시아점
1852,서울 마포구 월드컵북로 60길 13 DMC 빌 1층 103호,상암DMC빌점
1853,서울 마포구 월드컵북로 402 케이지아이티센타 1층 144호,상암DMC점
1854,서울특별시 마포구 성암로 301 1층,상암KLID타워점
1855,서울 마포구 백범로 13(노고산동),서강대르메이에르점
1856,서울 마포구 신수동 81-136번지 1층,서강레지덴시아점
1857,서울특별시 마포구 독막로 147-10 2층(창전동),서강쌍용예가점
1858,서울특별시 마포구 독막로7길 16(남주빌딩),서교2호점
1859,서울 마포구 동교로 129 1층,서교3호점
1860,서울특별시 마포구 월드컵로 30(서교동),서교8호점
1861,서울특별시 마포구 양화로6길 9 -28 1층,서교삼양점
1862,서울특별시 마포구 양화로 12길 8-5(서교동),서교세교길점
1863,"서울특별시 마포구 와우산로27길 24, 1층 2호(서교동)",서교일등점
1864,서울 마포구 동교로 142 1층,서교중앙점
1865,서울특별시 마포구 서교동 468-3 ,서교한우물점
1866,서울특별시 마포구 백범로25길 25 1층(염리동),서울여고점
1867,"서울특별시 마포구 독막로28길 7 (신수동, 성원아파트상가)",신수크리스마스점
1868,서울특별시 마포구 서강로 106 신촌크리닉존 102호,신수클리닉점
1869,서울특별시 마포구 마포대로 213-1 (아현동),아현점
1870,서울특별시 마포구 아현동 마포래미안푸르지오단지내상가 1-111,아현푸르지오점
1871,서울특별시 마포구 성미산로23길 16-5 B101호(연남동),연남숲길점
1872,"서울특별시 마포구 연희로 43, 1층 101, 102호(연남동)",연희로점
1873,서울시 마포구 독막로 291 (염리동),염리2호점
1874,서울 마포구 도화동 555 오벨리스크 상가 112호,오벨리스크점
1875,서울시 마포구 대흥로 36 (용강동),용강점
1876,서울특별시 마포구 대흥로30길 14 (염리동),이대역점
1877,서울 마포구 성암로 3길 27 1층,중동성사길점
1878,서울 마포구 월드컵북로 38길 48,참누리월드컵단지점
1879,서울특별시 마포구 동교로 52(합정동),합정2호점
1880,서울특별시 마포구 성지3길 74 1층(합정동),합정당인점
1881,서울특별시 마포구 양화로1길 38(합정동),합정동점
1882,"서울특별시 마포구 월드컵로1길 40, 1층 (합정동)",합정역본점
1883,서울 마포구 양화로 56 동양트레빌 101호,합정역점
1884,서울특별시 마포구 신촌로2안길 2 1층,홍대5번출구점
1885,서울특별시 마포구 신촌로6길 24 (동교동),홍대6번출구점
1886,서울특별시 마포구 와우산로35길 55 ,홍대7번출구점
1887,"서울특별시 마포구 와우산로 140 1층101,102호(창전동)",홍대교연점
1888,서울특별시 마포구 독막로 101 BR엘리텔 B동 1층,홍대기숙사점
1889,서울특별시 마포구 월드컵북로1길 18 1층(서교동),홍대서교점
1890,서울 마포구 어울마당로 74 1층,홍대스타점
1891,서울 마포구 홍익로 10 1층 101호 B137호,홍대신화점
1892,서울 마포구 서교동 홍익로 19 (358-1번지),홍대역점
1893,서울 마포구 어울마당로 130 기린빌딩 1층,홍대중앙점
1894,서울 마포구 서강로 9길 60 1층,홍대창전점
1895,서울특별시 마포구 어울마당로 58 1층 코너(서교동),홍대클럽점
1896,서울시 마포구 와우산로 63 (서교동),홍익대2호점
1897,서울특별시 마포구 서교동 343-2,홍익태화점
1898,"서울특별시 마포구 백범로 192 B1층 일부(공덕동, S-OIL빌딩)",E공덕S오일본사점
1899,"서울특별시 마포구 신촌로 104 신촌역 7,8번 출구 下",M신촌역점
1900,"서울특별시 마포구 합정동 양화로 지하45, 238-11호",M합정점
1901,"서울특별시 마포구 마포대로 지하 100 1011호(공덕동, 공덕역(지하1층))",S공덕역점
1902,서울특별시 마포구 마포대로 33(도화동),S마포역점
1903,서울특별시 마포구 마포대로 210(아현동),S애오개역점
1904,서울 마포구 상암동 SBS프리즘타워,SBS프리즘타워점
1905,서울특별시 마포구 마포대로 69 (도화동),SK마포양지점
1906,서울특별시 마포구 새창로 28 1층(도화동),공덕10번출구점
1907,서울특별시 마포구 마포대로 92 A동 9층,공덕글래드호텔점
1908,서울특별시 마포구 백범로31길 21 한국산업인력공단 1층,공덕서울창업허브점
1909,서울특별시 마포구 마포대로24길 5 공덕자이아파트 임대상가 1층 101호,공덕자이점
1910,서울특별시 마포구 마포대로 69 (도화동),관악과천대로점
1911,서울시 마포구 창전로 64 (신수동),광흥창역점
1912,서울특별시 마포구 고산길 85 ,노고산타운점
1913,서울시 마포구 어울마당로 26 (당인동) 제일빌딩 1층,당인동점
1914,"서울특별시 마포구 독막로 266 (대흥동, 마포태영아파트)",대흥미소점
1915,"서울특별시 마포구 새창로 52 도화현대아파트 상가동 13동 109,110호",도화점
1916,서울특별시 마포구 월드컵북로4길 12 (동교동),동교다온점
1917,서울특별시 마포구 동교로 232 1층(동교동),동교숲길점
1918,서울특별시 마포구 마포대로 109 2층(공덕동),롯데시티호텔마포점
1919,서울특별시 마포구 공덕동 마포대로 14가길 10 동아빌딩2층,마사회연수5층점
1920,서울특별시 마포구 마포대로4길 2-1 ,마포2점
1921,서울특별시 마포구 마포대로 5 고려아카데미텔2,마포고려점
1922,서울 마포구 월드컵로 204 1층 세븐일레븐,마포구청점
1923,서울특별시 마포구 신촌로14길 5 1층(노고산동),마포노고산점
1924,서울특별시 마포구 독막로 253-1 1층,마포대흥점
1925,서울특별시 마포구 동교로25길 28 102호,마포동교로점
1926,"서울특별시 마포구 토정로31길 23 112동 제지1층 103호(용강동, 마포 리버웰)",마포리버웰점
1927,서울 마포구 월드컵로 13길 9 1층,마포망원역점
1928,서울특별시 마포구 서교동 381-13,마포서교점
1929,"서울특별시 마포구 월드컵북로 185, 1층 (성산동)",마포성산대로점
1930,서울 마포구 월드컵북로 69 성산빌딩 1층,마포성산본점
1931,서울 마포구 성미산로 23 1층,마포성산점
1932,서울 마포구 월드컵북로 13 163 1층,마포스토리점
1933,"서울특별시 마포구 마포대로 83, 신라스테이호텔 1층 편의점",마포신라스테이점
1934,서울특별시 마포구 마포대로 68(도화동),마포아크로타워점
1935,"서울특별시 마포구 고산18길 7 1층(대흥동,동우빌딩)",마포양원점
1936,서울 마포구 성미산로 17길 114 1층,마포연남본점
1937,서울 마포구 성미산로 142 1층,마포연남점
1938,서울특별시 마포구 연남동 동교로 239,마포연남중앙점
1939,서울특별시 마포구 모래내로 5 제1층,마포우남점
1940,서울 마포구 성암로 7길 22,마포중동점
1941,서울 마포구 토정로 32길 12 (토정동),마포토정로점
1942,서울특별시 마포구 성미산로11길 81 지오빌 101호,마포한사랑길점
1943,서울특별시 마포구 양화로 27(합정동),마포합정점
1944,서울특별시 마포구 홍익로6길 52 (동교동),마포홍익점
1945,서울특별시 마포구 백범로 202 마포kcc웰츠타워,마포KCC웰츠타워점
1946,서울특별시 마포구 월드컵로 161(망원동),망원2호점
1947,서울특별시 마포구 망원로1길 28 1층(망원동),망원대림점
1948,서울특별시 마포구 동교로9길 83 1층(망원동),망원동교로점
1949,서울특별시 마포구 망원로6길 49 1층,망원망리단길점
1950,서울특별시 마포구 희우정로 111 1층(망원동),망원보령점
1951,서울 마포구 망원동 방울내로 65 (망원동),망원본점
1952,서울 마포구 망원로 58 1층,망원스타점
1953,서울 마포구 망원로 69 1층,망원점
1954,서울특별시 마포구 포은로 75 1층(망원동),망원제일점
1955,"서울특별시 마포구 양화로 45 2층 219호(서교동, 메세나폴리스)",메세나폴리스2호점
1956,서울특별시 마포구 양화로 45(서교동),메세나폴리스점
1957,서울 마포구 월드컵북로 396 R동 107호,상암누리꿈스퀘어점
1958,서울 마포구 월드컵북로 56길 9 우리기술빌딩 1층 101호,상암우리점
1959,서울 마포구 상암산로 1길 57,상암월드컵단지점
1960,"서울특별시 마포구 성암로 219-2 , 1층 전부 (상암동)",상암중앙점
1961,서울 마포구 월드컵북로 43길 11 휴먼시아 상가동 B101호,상암휴먼시아점
1962,서울 마포구 월드컵북로 60길 13 DMC 빌 1층 103호,상암DMC빌점
1963,서울 마포구 월드컵북로 402 케이지아이티센타 1층 144호,상암DMC점
1964,서울특별시 마포구 성암로 301 1층,상암KLID타워점
1965,서울 마포구 백범로 13(노고산동),서강대르메이에르점
1966,서울 마포구 신수동 81-136번지 1층,서강레지덴시아점
1967,서울특별시 마포구 독막로 147-10 2층(창전동),서강쌍용예가점
1968,서울특별시 마포구 독막로7길 16(남주빌딩),서교2호점
1969,서울 마포구 동교로 129 1층,서교3호점
1970,서울특별시 마포구 월드컵로 30(서교동),서교8호점
1971,서울특별시 마포구 양화로6길 9 -28 1층,서교삼양점
1972,서울특별시 마포구 양화로 12길 8-5(서교동),서교세교길점
1973,"서울특별시 마포구 와우산로27길 24, 1층 2호(서교동)",서교일등점
1974,서울 마포구 동교로 142 1층,서교중앙점
1975,서울특별시 마포구 서교동 468-3 ,서교한우물점
1976,서울특별시 마포구 백범로25길 25 1층(염리동),서울여고점
1977,"서울특별시 마포구 독막로28길 7 (신수동, 성원아파트상가)",신수크리스마스점
1978,서울특별시 마포구 서강로 106 신촌크리닉존 102호,신수클리닉점
1979,서울특별시 마포구 마포대로 213-1 (아현동),아현점
1980,서울특별시 마포구 아현동 마포래미안푸르지오단지내상가 1-111,아현푸르지오점
1981,서울특별시 마포구 성미산로23길 16-5 B101호(연남동),연남숲길점
1982,"서울특별시 마포구 연희로 43, 1층 101, 102호(연남동)",연희로점
1983,서울시 마포구 독막로 291 (염리동),염리2호점
1984,서울 마포구 도화동 555 오벨리스크 상가 112호,오벨리스크점
1985,서울시 마포구 대흥로 36 (용강동),용강점
1986,서울특별시 마포구 대흥로30길 14 (염리동),이대역점
1987,서울 마포구 성암로 3길 27 1층,중동성사길점
1988,서울 마포구 월드컵북로 38길 48,참누리월드컵단지점
1989,서울특별시 마포구 동교로 52(합정동),합정2호점
1990,서울특별시 마포구 성지3길 74 1층(합정동),합정당인점
1991,서울특별시 마포구 양화로1길 38(합정동),합정동점
1992,"서울특별시 마포구 월드컵로1길 40, 1층 (합정동)",합정역본점
1993,서울 마포구 양화로 56 동양트레빌 101호,합정역점
1994,서울특별시 마포구 신촌로2안길 2 1층,홍대5번출구점
1995,서울특별시 마포구 신촌로6길 24 (동교동),홍대6번출구점
1996,서울특별시 마포구 와우산로35길 55 ,홍대7번출구점
1997,"서울특별시 마포구 와우산로 140 1층101,102호(창전동)",홍대교연점
1998,서울특별시 마포구 독막로 101 BR엘리텔 B동 1층,홍대기숙사점
1999,서울특별시 마포구 월드컵북로1길 18 1층(서교동),홍대서교점
2000,서울 마포구 어울마당로 74 1층,홍대스타점
2001,서울 마포구 홍익로 10 1층 101호 B137호,홍대신화점
2002,서울 마포구 서교동 홍익로 19 (358-1번지),홍대역점
2003,서울 마포구 어울마당로 130 기린빌딩 1층,홍대중앙점
2004,서울 마포구 서강로 9길 60 1층,홍대창전점
2005,서울특별시 마포구 어울마당로 58 1층 코너(서교동),홍대클럽점
