,address,location
809,서울 영등포구 대림동1101-7번지,GS25대림밸리소홈점
810,서울 영등포구 디지털로54가길2(대림2동 1024-11),GS25대림본점
811,"서울 영등포구 시흥대로659-1, 3호 (대림동 962-4)",GS25대림성모점
812,"서울 영등포구 가마산로329, 1층(대림3동 778-32, 소망빌딩)",GS25대림소망점
813,서울 영등포구 대림로29길43 (대림3동 808-26),GS25대림역점
814,"서울 구로구 도림로22길8, 상가동 102호, 103호 (구로동 1260)",GS25대림우성점
815,서울 영등포구 도림로41길6(대림3동 710),GS25대림으뜸점
816,"서울 영등포구 시흥대로173길13, 상가 101동 101호 (대림2동 1121, 신대림자이)",GS25대림자이점
817,"서울 영등포구 시흥대로591, 1층 일부 (대림동 994-4)",GS25대림제일점
818,서울 영등포구 대림로219 (대림3동 779-8),GS25대림춘혜점
819,"서울 영등포구 도림로54길16, 상가동 103호,105호 (대림동 1124)",GS25대림파밀리에점
820,서울 영등포구 디지털로413(대림1동 879-1),GS25대림한신점
821,"서울 동작구 여의대방로54길14, 1층 (대방동 344-1, 경준빌딩)",GS25대방경남점
822,"서울 동작구 등용로96, 1층 (대방동 20-10, 원명빌딩)",GS25대방등용점
823,"서울 동작구 상도로17-8 (대방동 397-26, 새문빌딩 101,102호)",GS25대방서울점
824,서울 동작구 대방동23길18(대방동 376-28),GS25대방성남점
825,"서울 동작구 등용로49, A동 B01호 (대방동 5-2)",GS25대방쉐르빌점
826,"서울 동작구 대방동길97, ,29 지하2층(대방동 383-28)",GS25대방승화점
827,"서울 동작구 대방동3길20, 1층 상가 (대방동 391-63)",GS25대방업타운점
828,"서울 영등포구 여의대방로62길2, 1층 (신길7동 1432, 봉덕빌딩)",GS25대방역점
829,"서울 동작구 등용로127, 종합상가 가동 102호 (대방동 502, 현대)",GS25대방현대점
830,"서울 중구 퇴계로18, 2층 2-7호 (남대문로5가 526)",GS25대우재단빌딩점
831,"서울 은평구 연서로20길28, 1층(대조동 214-1)",GS25대조온누리점
832,"서울 은평구 연서로18길10-1, 1층 101호 (대조동 225-5, 대조동창희빌라)",GS25대조초교점
833,서울 은평구 통일로65길26(대조동 15-87),GS25대조초롱점
834,"서울 은평구 서오릉로8길7, 1층 (대조동 64-7)",GS25대조포인트점
835,"서울 은평구 통일로67길11,  1층 101호(대조동 9-40, 해오름시티)",GS25대조해오름점
836,"서울 은평구 역말로9길7, 101호 (대조동 171-1)",GS25대조행운점
837,"서울 강남구 삼성로51길25, 104,105호 (대치동 612, 대치SK-VIEW아파트)",GS25대치SK타운점
838,"서울 강남구 선릉로86길48 (대치4동 896-52, 동창빌딩)",GS25대치골드점
839,"서울 강남구 영동대로417, 지하1층 9호 (대치2동 948, 오토웨이타워)",GS25대치그린점
840,서울 강남구 도곡로417(대치4동 938-17),GS25대치단국점
841,"서울 강남구 영동대로85길17, B동 122호 (대치동 950, 우정에쉐르)",GS25대치대명점
842,"서울 강남구 남부순환로2927, 1층 117호 (대치동 622, 대치 클래시아)",GS25대치래미안점
843,"서울 강남구 선릉로90길56, 1동 101호 (대치4동 891-23, 대우아이빌명문가)",GS25대치명문점
844,"서울 강남구 역삼로63길24,  1층 101호(대치4동 900)",GS25대치미래점
845,서울 강남구 삼성로349(대치4동 912-23),GS25대치사거리점
846,"서울 강남구 역삼로77길7, 1층(대치4동 904-19)",GS25대치사랑점
847,"서울 강남구 테헤란로98길8, 1층(대치2동 945-10, KT&G코스모대치타워)",GS25대치삼성점
848,"서울 강남구 도곡로78길22, 상가동 112,113호 (대치동 1014-3)",GS25대치삼성타운점
849,서울 강남구 테헤란로108길11(대치2동 997-9),GS25대치삼호점
850,"서울 강남구 선릉로86길16, 1층(대치4동 897-33)",GS25대치선릉점
851,"서울 강남구 역삼로558, 1층 (대치동 968)",GS25대치스카이점
852,서울 강남구 삼성로71길41 (대치4동 916-11),GS25대치에이스점
853,"서울 강남구 영동대로57길16, 1층 (대치동 992-4)",GS25대치은마점
854,서울 강남구 삼성로58길11 (대치동 989-6),GS25대치은마타운점
855,서울 강남구 삼성로64길35 (대치2동 976-7),GS25대치은행점
856,"서울 강남구 선릉로72길20, 1층(대치4동 920-8)",GS25대치제일점
857,"서울 강남구 역삼로78길26,  1층 101호(대치4동 916-40)",GS25대치중앙점
858,"서울 강남구 선릉로76길25, 1층 (대치동 900-13, 진범빌딩)",GS25대치타운점
859,"서울 강남구 선릉로90길36, 1층 (대치4동 890-47, 미소빌딩)",GS25대치타워점
860,"서울 강남구 영동대로213,  101호(대치2동 994-12)",GS25대치학여울점
861,서울 강남구 도곡로511(대치2동 988-17),GS25대치학원점
862,"서울 강남구 삼성로307, 1층 101호 (대치4동 941-16)",GS25대치희망점
863,서울 종로구 대학로8가길93(동숭동 1-77),GS25대학로점
864,"서울 마포구 백범로20길26, 1층 (대흥동 440-2)",GS25대흥백범점
865,"서울 마포구 독막로241, 103호 (대흥동 325-78)",GS25대흥사거리점
866,"서울 마포구 큰우물로18 (대흥동 778-1, 목암빌딩)",GS25대흥사랑점
867,"서울 마포구 백범로84, 1층 (대흥동 322-2)",GS25대흥역점
868,"서울 마포구 큰우물로39-4, 1층 (대흥동 575)",GS25대흥큰우물점
869,"서울 중구 서소문로9길28, B114호 (순화동 217, 덕수궁롯데캐슬)",GS25덕수궁캐슬점
870,서울 중구 세종대로89 (태평로2가 362-1),GS25덕수점
871,서울 강남구 논현로24길17(도곡2동 450-5),GS25도곡STX점
872,"서울 강남구 도곡로18길57, 도곡정보문화도서관 지하2층 (도곡동 892-6)",GS25도곡도서관점
873,"서울 강남구 남부순환로365길56, 104호 (도곡동 895-4)",GS25도곡럭키본점
874,"서울 강남구 선릉로225, 지하층 비101,102호  (도곡동 527-3, 도곡렉슬상가)",GS25도곡렉슬점
875,서울 강남구 도곡로14길7(도곡1동 547),GS25도곡롯데점
876,"서울 강남구 논현로30길51, 1층 (도곡2동 419-5, 석진빌딩)",GS25도곡매봉점
877,서울 강남구 남부순환로359길6 (도곡동 959-26),GS25도곡센터점
878,"서울 강남구 도곡로184, 1층 101호 (도곡1동 544, 신호빌딩)",GS25도곡신호점
879,"서울 강남구 언주로30길21, A동 1층 105호 (도곡동 467-7, 아카데미스위트)",GS25도곡아카데미점
880,"서울 강남구 남부순환로351길14, 1층 (도곡1동 954)",GS25도곡양재점
881,"서울 강남구 남부순환로2912, 상가동 1층 104호  (대치동 500, 그랑프리앤상가)",GS25도곡역점
882,서울 강남구 남부순환로2730(도곡2동 411-16),GS25도곡점
883,"서울 강남구 선릉로64길30, 1층 (대치동 935-10)",GS25도곡초교점
884,"서울 강남구 강남대로272,  102동 101호(도곡1동 949-2, 도곡푸르지오)",GS25도곡푸른점
885,서울 영등포구 도림로133 (대림2동 1050-10),GS25도림로점
886,서울 영등포구 도신로69 (도림동 251-8),GS25도림제일점
887,"서울 영등포구 도신로29길8-1, 1층 (도림동 113-12)",GS25도림행복점
888,서울 영등포구 도신로147 (도림동 76-1),GS25도림현대점
889,"서울 도봉구 방학로104, 1층 (방학동 689-23, 법성빌딩)",GS25도봉공원점
890,"서울 도봉구 도봉로180길53,  상가 103호(도봉2동 81-1, 극동아파트)",GS25도봉극동점
891,"서울 도봉구 도봉로169나길38, 101,102호 (도봉동 597-19)",GS25도봉럭키점
892,"서울 도봉구 도봉로177길26, 1층(도봉1동 564-17)",GS25도봉북서울점
893,"서울 도봉구 마들로724, 상가동 137,139호 (도봉동 657, 도봉한양수자인)",GS25도봉서원점
894,"서울 도봉구 시루봉로27길23, 1층 (도봉1동 614-24)",GS25도봉소망점
895,"서울 도봉구 방학로203, 상가 104호 (방학3동 272, 신동아)",GS25도봉신동아점
896,서울 도봉구 도봉로154길23 (도봉동 623-133),GS25도봉신성점
897,"서울 도봉구 도봉로135길24, 1층(쌍문2동 713-45)",GS25도봉쌍문점
898,"서울 도봉구 도봉로180길6-25, 동아에코빌A 상가동 106호 (도봉동 654)",GS25도봉으뜸점
899,서울 도봉구 노해로269 (창동 700-108),GS25도봉창동점
900,서울 도봉구 도봉산3길7 (도봉동 557-1),GS25도봉타운점
901,"서울 성동구 무학로6길50, 101동 103호 (도선동 69, 성동삼성쉐르빌)",GS25도선쉐르빌점
902,"서울 영등포구 대림로34길25-2, 1층 (대림동 684-14)",GS25도신초교점
903,"서울 마포구 새창로6길43, 지층 (도화동 2-338)",GS25도화베네스트점
904,서울 마포구 도화동181-36번지 삼보빌딩 101호,GS25도화삼보점
905,"서울 마포구 새창로14, 1층(도화동 183-13)",GS25도화새창점
906,"서울 마포구 도화4길88, 1층 (도화동 347-60)",GS25도화정진점
907,"서울 은평구 불광로131, 1층(불광1동 13-31)",GS25독바위역점
908,"서울 금천구 독산동441-14번지 , 롯데캐슬골드파크3차아파트 상가 310동 B37호",GS25독산골드파크3차점
909,"서울 금천구 벚꽃로30, 205동 118호 (독산동 448-13, 금천롯데캐슬골드파크2차)",GS25독산골드파크점
910,서울 금천구 남부순환로126길69 (독산3동 895-24),GS25독산문성점
911,서울 금천구 독산로313(독산3동 978-36),GS25독산반수점
912,"서울 금천구 독산로80길13, 1층(독산4동 181-65)",GS25독산쌈지점
913,"서울 금천구 가산디지털1로2,  113호(가산동 680, 우림라이온스밸리2차)",GS25독산우림점
914,서울 금천구 범안로1201 (독산동 293-21),GS25독산우시장점
915,"서울 금천구 독산로75길34, 1층 (독산동 196-21)",GS25독산우정점
916,"서울 금천구 범안로15길27, 1층(독산1동 332-47)",GS25독산정다운점
917,서울 금천구 독산로74길21(독산4동 185-7),GS25독산정심점
918,"서울 금천구 독산로306 (독산3동 977-24, 경희태권도학원)",GS25독산중앙점
919,서울 금천구 독산동1050번지,GS25독산초교점
920,"서울 금천구 벚꽃로40, 상가 120호 (독산동 1147, 롯데캐슬골드파크1차)",GS25독산캐슬점
921,"서울 금천구 독산로108길101, 1층 (독산동 901-14)",GS25독산푸르지오점
922,서울 금천구 독산로73길33 (독산동 1024),GS25독산하이점
923,서울 금천구 시흥대로150길21 (독산동 965-26),GS25독산한양점
924,서울 성북구 동소문동5가85번지 1층,GS25돈암야채왕점
925,"서울 성북구 성북로4길52, 한진@상가서관 418-2101(돈암동 609-1)",GS25돈암한진점
926,"서울 종로구 돈화문로81, 1층(와룡동 150, 부영빌딩)",GS25돈화문로점
927,서울 마포구 월드컵북로2길57(동교동 158-1),GS25동교사랑점
928,"서울 마포구 동교로25길15, 1층(동교동 201-1)",GS25동교타운점
929,"서울 마포구 와우산로167, 2층 (동교동 182-8)",GS25동교행복점
930,서울 중구 동호로25길5(장충동2가 193-240),GS25동국대학점
931,"서울 중구 동호로25길45, 1층 (장충동2가 193-154, 장환빌라)",GS25동국사랑점
932,"서울 중구 동호로25길15, B1(장충동2가 193-87)",GS25동국타운점
933,"서울 동대문구 사가정로148, 상가1동 106호 107호 (전농동 10)",GS25동대문SK점
934,서울 동대문구 고산자로28길39 (용두동 39-714),GS25동대문구청점
935,"서울 동대문구 전농로2길10, 1층 (답십리1동 488-25)",GS25동대문두산점
936,"서울 동대문구 천호대로241, 102동 202호 (답십리동 999, 청계벽산메가트리움)",GS25동대문메가점
937,"서울 동대문구 한천로39길28, 1층 (전농2동 3-57)",GS25동대문배봉점
938,"서울 중구 퇴계로73가길34, 1층 2층 1호 (신당동 251-77)",GS25동대문쇼핑점
939,서울 동대문구 무학로26길33 (용두동 122-24),GS25동대문신동아점
940,서울 동대문구 한빛로24(신설동 25-1),GS25동대문신설점
941,서울 동대문구 천호대로31길50(용두동 39-419),GS25동대문용두점
942,"서울 동대문구 사가정로260, 1층 (장안동 314-4)",GS25동대문장안교점
943,서울 동대문구 장한로165(장안2동 305-1),GS25동대문장안점
944,"서울 동대문구 장한로3, 1층 (장안1동 416-5, 승원빌딩)",GS25동대문장한평점
945,"서울 동대문구 왕산로23길89, 상가동 101호 (제기동 252, 이수브라운스톤)",GS25동대문정릉천점
946,"서울 동대문구 난계로242, 104호 105호 (신설동 117-12, 신설동지웰홈스)",GS25동대문지웰점
947,"서울 중구 을지로254, 101호 (을지로6가 23, 타임캐슬오피스텔)",GS25동대문패션점
948,"서울 동대문구 황물로42, 1층 1호 (답십리1동 542-1)",GS25동대문한신점
949,"서울 동대문구 망우로12가길10, 102,3호(휘경2동 281-17)",GS25동대문휘경점
950,"서울 중구 서애로1길35, 1층(묵정동 29-23, 동국빌딩)",GS25동대후문점
951,"서울 종로구 종로344, 1층(숭인2동 310, 대우디오빌)",GS25동묘역점
952,"서울 중랑구 봉우재로41, 1층(면목2동 183-24)",GS25동부시장점
953,"서울 용산구 이촌로182, 108호 (이촌동 302-68, 기업은행)",GS25동부이촌점
954,서울 용산구 장문로6길97(동빙고동 1-10),GS25동빙고점
955,서울 용산구 서빙고로91나길72 (동빙고동 42-4),GS25동빙고제일점
956,"서울 성북구 동소문로27길31, 1층 101호 (동선동4가 295-4, 벨라미아오피스텔)",GS25동선행복점
957,서울 성북구 성북로2길38(동소문동1가 108),GS25동소문본점
958,서울 성북구 동소문로2길97(동소문동3가 45),GS25동소문제일점
959,"서울 성북구 동소문로3길4, 1(1층)  (동소문동1가 42, 정화빌딩)",GS25동소문중앙점
960,서울 성북구 동소문로17길12(동소문동6가 138-3),GS25동소문타운점
961,서울 종로구 동숭길140(혜화동 201),GS25동숭점
962,"서울 영등포구 여의대방로65길23, 101호 (여의도동 45-13, 포레스텔빌딩)",GS25동여의점
963,서울 용산구 한강대로102길12(갈월동 1-5),GS25동자제일점
964,"서울 용산구 한강대로372, C동 108호 (동자동 45, 센트레빌아스테리움서울)",GS25동자플래티넘점
965,서울 동작구 상도로80(대방동 336-13),GS25동작대방점
966,"서울 동작구 장승배기로96,  1층 102호 (노량진2동 310-99)",GS25동작도서관점
967,"서울 동작구 상도로34길18, 1층 (상도2동 29-37)",GS25동작드림점
968,"서울 동작구 동작대로9길39, 1층(사당1동 1026-38)",GS25동작사당점
969,서울 동작구 상도로130(상도동 355-6),GS25동작상도점
970,"서울 동작구 신대방1가길38,  106동 116호 118(신대방1동 719, 상떼빌)",GS25동작상떼빌점
971,"서울 동작구 사당로215,  1층 111호(사당3동 252-17, 서림테마상가)",GS25동작서림점
972,"서울 동작구 성대로12길1, 1층 (상도4동 263-8, 상도동다빈모1프라자)",GS25동작성대점
973,"서울 동작구 시흥대로602, 1층 (신대방1동 686-53)",GS25동작신라점
974,"서울 동작구 상도로346-1, 상도엠코타운 상가3동 103,104호 (상도동 531)",GS25동작엠코타운점
975,서울 동작구 여의대방로22길78 (신대방동 361-55),GS25동작우체국점
976,"서울 동작구 등용로14길44, 1층 (대방동 43-2, 시티모텔)",GS25동작유한점
977,"서울 동작구 국사봉2길35, 1층 (신대방동 340-6)",GS25동작이편한점
978,"서울 동작구 동작대로189, 1층 102호 (동작동 55-21)",GS25동작정금마을점
979,"서울 동작구 노량진로6길59, 1층 (노량진2동 289-88, 이례그린미술원)",GS25동작한양점
980,서울 중구 동호로350(을지로5가 275-6),GS25동호로제일점
981,"서울 중구 장충단로275, 5층 아가방 (을지로6가 18-12)",GS25두타몰점
982,서울 강동구 진황도로153(둔촌2동 448),GS25둔촌동안점
983,서울 강동구 진황도로206 (둔촌2동 134-6),GS25둔촌신성점
984,"서울 강동구 양재대로1367, 103호 (성내3동 416-4)",GS25둔촌역점
985,서울 강동구 풍성로247 (둔촌2동 163),GS25둔촌주공점
986,서울 강동구 천호대로198길32(둔촌2동 611-1),GS25둔촌프라자점
987,"서울 구로구 디지털로31길41, 1층 (구로동 197-28, ENC벤처드림타워6차)",GS25드림타워2점
988,서울 강서구 강서로56가길41(등촌3동 678-2),GS25등촌NC점
989,"서울 강서구 화곡로63길125, 1층(등촌3동 663-7, 윤준빌딩)",GS25등촌서낭점
990,"서울 강서구 등촌로39길6,  6호(등촌2동 512-7)",GS25등촌스타점
991,"서울 강서구 화곡로61길100,  101호(등촌3동 662-6)",GS25등촌점
992,서울 강서구 공항대로51길17 (등촌동 654-58),GS25등촌캐빈점
993,서울 강서구 공항대로58길32(등촌2동 532-1),GS25등촌한마음점
994,"서울 강서구 화곡로64길2, 101동 103호 (등촌동 656, 경동미르웰한울림)",GS25등촌한올림점
995,"서울 강서구 화곡로66길145, 1층 (등촌동 636-21)",GS25등촌행복점
996,"서울 강서구 등촌로163 (등촌2동 715, 등촌아이파크@주상가동1층105호)",GS25등촌현대점
997,"서울 중구 서소문로38, 111호(중림동 500, 디오센터)",GS25디오센터점
998,"서울 구로구 경인로662, 지하1층 편의점 (신도림동 692, 디큐브시티)",GS25디큐브시티점
999,"서울 성동구 아차산로38 (성수동1가 656-766, 개풍빌딩)",GS25뚝섬본점
1000,서울 중구 순화동195-1번지 포스코더샵빌딩 1층 112호,GS25라마다호텔점
1001,서울 강남구 선릉로161길31 (신사동 659-9),GS25로데오점
1002,"서울 강서구 마곡중앙1로72, 상가동 104호 (마곡동 747, 마곡엠밸리10단지)",GS25마곡10단지점
1003,"서울 강서구 공항대로140, 1201동 107호 (마곡동 746-1, 마곡엠밸리12단지)",GS25마곡12단지점
1004,서울 강서구 마곡동마곡M벨리14단지제상가동101호,GS25마곡14단지점
1005,서울 강서구 마곡동741번지 마곡엠밸리단지 상가 105호,GS25마곡8단지점
1006,"서울 강서구 마곡중앙10로30, 지하1층 (마곡동 770-1, 엘지사이언스파크)",GS25마곡LG사이언스점
1007,서울 강서구 마곡동739-3번지 마곡SB타운 1층 110호,GS25마곡SB점
1008,"서울 강서구 공항대로205, 104호 (마곡동 774, 에스에이치빌딩)",GS25마곡SH점
1009,"서울 강서구 방화대로294,  1층 113호 (마곡동 739-1, 마곡더블유타워)",GS25마곡더블유점
1010,"서울 강서구 공항대로195, 101동 128호 (마곡동 773-3, 힐스테이트에코동익)",GS25마곡동익점
1011,"서울 강서구 마곡중앙로161-11,  129호 (마곡동 760-1)",GS25마곡라마다점
1012,"서울 강서구 마곡동로4길23, 102호 (마곡동 797-12, 레지던스루체브릿지호텔)",GS25마곡루체점
1013,"서울 강서구 마곡중앙5로6, 109,128,129호 (마곡동)",GS25마곡보타닉점
1014,"서울 강서구 마곡중앙5로1길20, 117,118호 (마곡동 757-3)",GS25마곡비즈점
1015,서울 강서구 마곡동279-4번지 서브원사옥 오피스동 B1F,GS25마곡서브원점
1016,"서울 강서구 마곡서로170, 109호 (마곡동 758, 마곡시티오피스텔)",GS25마곡시티점
1017,"서울 강서구 양천로30길123-9, 105호 (마곡동 422, 마곡신안아파트)",GS25마곡신안점
1018,"서울 강서구 마곡동로61, 104호 (마곡동 772-8, 에이스프라자)",GS25마곡에이스점
1019,"서울 강서구 강서로429, 122호 (마곡동 784-11, 마곡오드카운티1차)",GS25마곡오드점
1020,"서울 강서구 강서로419, 1층 104호 (마곡동 793, 유림트윈파크)",GS25마곡유림점
1021,"서울 강서구 마곡중앙로161-22, B동 1층 122호 (마곡동 758-2, 마곡일성트루엘플래닛)",GS25마곡일성점
1022,"서울 강서구 마곡중앙6로85, 104호 (마곡동 795-5, 마곡사이언스파크뷰)",GS25마곡파크뷰점
1023,"서울 강서구 마곡중앙로76, 104호 (마곡동 773, 힐스테이트에코마곡역)",GS25마곡퍼스트점
1024,"서울 강서구 공항대로269-15, 1층 118호 (마곡동 797-14, 힐스테이트 에코 마곡)",GS25마곡힐스테이트점
1025,"서울 종로구 대학로8가길111, 1층 (동숭동 1-100)",GS25마로니에점
1026,"서울 성동구 마조로55, 116호 (마장동 821, 금호어울림아파트)",GS25마장어울림점
1027,서울 성동구 마장로301 (마장동 772-4),GS25마장역점
1028,서울 성동구 마조로15길5 (마장동 800-20),GS25마장중앙점
1029,서울 송파구 거마로24길5 (마천2동 47-7),GS25마천공원점
1030,서울 송파구 마천로51길22 (마천동 178-85),GS25마천센타점
1031,"서울 송파구 성내천로211, 104동 102호 (마천2동 576, 마천우방아파트)",GS25마천우방점
1032,서울 송파구 마천로41길14(마천2동 128-16),GS25마천중앙점
1033,"서울 마포구 마포대로155, 지하1층(공덕동 275, 마포LG빌딩)",GS25마포LG점
1034,서울 마포구 마포대로8길9(공덕동 249-12),GS25마포공덕점
1035,"서울 마포구 월드컵로196, 1층(성산2동 591-4, 대명비첸시티)",GS25마포구청역점
1036,"서울 마포구 만리재옛길46, 1층 (신공덕동 5)",GS25마포금솔점
1037,서울 마포구 토정로13-1(합정동 376-27),GS25마포당인점
1038,서울 마포구 도화2길2(도화동 344),GS25마포도화점
1039,"서울 마포구 독막로26길10, 1층 (신수동 354-1, 수담)",GS25마포독막로점
1040,서울 마포구 만리재옛길103(아현동 407-1),GS25마포만리재점
1041,"서울 마포구 마포대로4라길32, 지1층, 1층  (마포동 292-64)",GS25마포사랑점
1042,서울 마포구 월드컵북로204 (성산2동 148-51),GS25마포성산로점
1043,"서울 마포구 월드컵북로121, 1층 (성산1동 53-2)",GS25마포성산점
1044,"서울 마포구 도화동성지빌딩538, 106 107호",GS25마포성지점
1045,"서울 마포구 백범로1길84, 1층 (노고산동 19-1)",GS25마포세울점
1046,"서울 마포구 월드컵로36길14, 1동 108호(성산2동 590-1, 상가)",GS25마포센티움점
1047,"서울 마포구 광성로4길11-10, 1층(신수동 88-16)",GS25마포신수점
1048,"서울 마포구 양화로10길15, 1층 일부 (서교동 395-171, I.O빌딩)",GS25마포양화로점
1049,"서울 마포구 토정로320, 1층 (용강동 51-8, 백남빌딩)",GS25마포역점
1050,"서울 마포구 성미산로29안길25, 1층 전체 (연남동 241-87)",GS25마포연남점
1051,"서울 마포구 마포대로63-8 (도화동 173, 삼창프라자1층3-1호)",GS25마포영진점
1052,"서울 마포구 마포대로127,  104호(공덕동 404, 풍림VIP텔)",GS25마포풍림점
1053,"서울 마포구 마포대로173,  107호(공덕동 463, 현대하이엘)",GS25마포하이엘점
1054,"서울 마포구 월드컵로3길14, 208호 209호 (합정동 473, 마포한강2차푸르지오)",GS25마포한강점
1055,서울 마포구 포은로67(망원1동 394-86),GS25마포한림점
1056,서울 마포구 월드컵로16길3(서교동 440-15),GS25마포한우물점
1057,"서울 마포구 마포대로204, 105호 (아현동 737, 마포에스케이허브블루)",GS25마포허브점
1058,"서울 마포구 토정로233, 1층 (신수동 442-1)",GS25마포현대점
1059,"서울 마포구 희우정로12길11, 1층 일부 (망원동 398-14)",GS25망리단길점
1060,"서울 중랑구 망우로504, 1층 (망우동 133-7, 한양빌딩)",GS25망우금호점
1061,"서울 중랑구 망우로73길46, 1층 (망우본동 342-1)",GS25망우미디어점
1062,서울 중랑구 망우로67길7 (망우동 358-7),GS25망우본점
1063,"서울 중랑구 망우로68길56, 상가 1층 (망우동 364-39, 빙그레슈퍼)",GS25망우으뜸점
1064,서울 중랑구 용마산로112길37 (망우본동 366-4),GS25망우제일점
1065,서울 중랑구 망우로411(망우본동 488-4),GS25망우중앙점
1066,"서울 중랑구 용마산로99길9, 1층 코너(망우3동 531-24)",GS25망우한마음점
1067,"서울 중랑구 겸재로61길9, 1층 (망우3동 525-1, 한일슈퍼)",GS25망우한일점
1068,서울 마포구 방울내로76-1(망원2동 475-52),GS25망원그린점
1069,서울 마포구 월드컵로11길14(망원1동 379-41),GS25망원나래길점
1070,서울 마포구 방울내로9안길1 (망원동 470-3),GS25망원마젤란점
1071,"서울 마포구 월드컵로23길25, 1층 (망원1동 57-376)",GS25망원명품길점
1072,"서울 마포구 동교로3길105, 1층 코너 (망원동 462-5)",GS25망원스카이점
1073,"서울 마포구 방울내로9안길71, 101,102,103호 (망원동 466-1)",GS25망원오리엔탈점
1074,서울 마포구 월드컵로126(성산1동 260-39),GS25망원중앙점
1075,"서울 마포구 포은로98, 1층 코너면 (망원동 411-41)",GS25망원포은로점
1076,"서울 마포구 망원로3길8, 1층 (망원2동 421-30)",GS25망원하늘점
1077,서울 마포구 희우정로16길7(망원1동 406-16),GS25망원희망점
1078,서울 중랑구 공릉로2길8(묵1동 176-1),GS25먹골보람점
1079,서울 중랑구 동일로157길5(묵2동 244-144),GS25먹골역점
1080,서울 중랑구 동일로156길10(묵1동 122-347),GS25먹골중앙점
1081,"서울 중랑구 겸재로50길52, 1층 (면목동 71-23)",GS25면목겸재점
1082,"서울 중랑구 중랑천로10길20, 1층 (면목동 186-21)",GS25면목공원점
1083,"서울 중랑구 봉우재로20가길27, 1층 (면목동 134-8)",GS25면목금성점
1084,"서울 중랑구 면목로40길44, 1층 101,102호 (면목7동 582-33, 성일빌라)",GS25면목금호점
1085,"서울 중랑구 동일로96길46, 1층 (면목동 157-2, 대화슈퍼)",GS25면목동원점
1086,서울 중랑구 동일로95길9 (면목동 172-58),GS25면목동일점
1087,"서울 중랑구 사가정로41길20-1, 1층(면목3.8동 607-11)",GS25면목두산점
1088,서울 중랑구 겸재로9길54 (면목동 179-98),GS25면목두성점
1089,"서울 중랑구 겸재로29길14, 1층 (면목동 119-28)",GS25면목리치점
1090,"서울 중랑구 면목로72가길19, 101호(면목본동 108-67, 극동하이츠빌3차)",GS25면목미래점
1091,"서울 중랑구 면목로432, 1층 야채왕 우리농산물마트 (면목동 121-26)",GS25면목본점
1092,"서울 중랑구 면목로21길9, 1층 (면목동 398-1)",GS25면목샘터점
1093,서울 중랑구 용마산로96길35 (망우동 436-27),GS25면목서일2점
1094,서울 중랑구 용마산로94길31 (면목3.8동 46-12),GS25면목서일점
1095,"서울 중랑구 봉우재로26길32, 1층 (면목동 138-3, 고문안마트)",GS25면목수성점
1096,"서울 중랑구 면목로341, 경남상가(면목3.8동 497-7)",GS25면목점
1097,"서울 중랑구 겸재로15길44, 1층 (면목동 140-52)",GS25면목지구점
1098,"서울 중랑구 겸재로24길9, 1층 (면목동 149-12)",GS25면목타운점
1099,서울 중랑구 면목로35길40(면목7동 661-62),GS25면목하늘점
1100,서울 중랑구 면목로39길8(면목7동 634-10),GS25면목한성점
1101,서울 중랑구 겸재로3길54 (면동동 178-30),GS25면목한신점
1102,"서울 중랑구 면목로54길45, 1층 (면목동 430-33)",GS25면목행복점
1103,서울 중랑구 겸재로54길38 (면목동 106-38),GS25면목행운점
1104,"서울 중랑구 용마산로81길13, 1층 (면목동 64-1)",GS25면목황금점
1105,"서울 강서구 강서로47길36, 1층 (내발산동 681-17, 홍익음악학원)",GS25명덕사랑점
1106,서울 중구 명동길79(저동1가 103-9),GS25명동성당점
1107,"서울 중구 남대문로78,  1층 1014호(명동1가 59-5, 명동허브빌딩)",GS25명동이비스점
1108,"서울 중구 명동8가길37, 1,2층 (충무로2가 12-14)",GS25명동진고개점
1109,"서울 중구 삼일대로299, 1층 3호 (충무로2가 60-3, 성창빌딩)",GS25명동코리아점
1110,서울 종로구 명륜길2(명륜1가 15),GS25명륜성대점
1111,"서울 종로구 대학로11길23, 102-3,4호(명륜4가 113-1, 스타시티빌딩)",GS25명륜스타점
1112,서울 종로구 혜화로9(명륜1가 46-18),GS25명륜아남점
1113,서울 강동구 구천면로427(명일1동 315-13),GS25명일점
1114,"서울 강동구 구천면로476, 상가동 122호 (명일2동 257, 주공9단지)",GS25명일주공점
1115,서울 강동구 양재대로134길25(명일1동 337-30),GS25명일중앙점
1116,"서울 강동구 동남로71길20 (명일2동 48-15, 청솔빌딩)",GS25명일청솔점
1117,"서울 강동구 구천면로424, 113,114호 (명일1동 325-11, 명일메가타운)",GS25명일타운점
1118,"서울 은평구 가좌로7가길25-55, 1층(응암3동 247-102)",GS25명지가좌로점
1119,"서울 서대문구 명지대길46, 1층 전체 (홍은동 421-2)",GS25명지장학점
1120,서울 강동구 양재대로134길25(명일1동 337-30),GS25명일중앙점
1121,"서울 강동구 동남로71길20 (명일2동 48-15, 청솔빌딩)",GS25명일청솔점
1122,"서울 강동구 구천면로424, 113,114호 (명일1동 325-11, 명일메가타운)",GS25명일타운점
1123,"서울 은평구 가좌로7가길25-55, 1층(응암3동 247-102)",GS25명지가좌로점
